file_path,original_name,cleaned_name,status,source,notes
C:\Users\suppo\Downloads\New Music\Top1000\Keep On.mp3,Keep On.mp3,Keep On.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Keith Murray-Most Beautifullest Thing In This World.mp3,Keith Murray-Most Beautifullest Thing In This World.mp3,Keith Murray-most - Beautifullest Thing in This World.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Keith Whitley I Get The Picture.mp3,Keith Whitley I Get The Picture.mp3,Keith Whitley - I Get the Picture.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin - Road Trip ｜ #standwithukraine.mp3,Kelsie Kimberlin - Road Trip ｜ #standwithukraine.mp3,Kelsie Kimberlin - Road Trip.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin – Another Chance to Live Again ｜ Bucha & Irpin Ukraine.mp3,Kelsie Kimberlin – Another Chance to Live Again ｜ Bucha & Irpin Ukraine.mp3,Kelsie Kimberlin - Another Chance to Live Again.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
"C:\Users\suppo\Downloads\New Music\Top1000\Kelsie Kimberlin – Armageddon ｜ Bucha, Irpin & Kyiv War Zones.mp3","Kelsie Kimberlin – Armageddon ｜ Bucha, Irpin & Kyiv War Zones.mp3","Kelsie Kimberlin - Armageddon Bucha, Irpin & Kyiv War Zones.mp3",PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenney Chesney -Sherrys living in Paradise ：).mp3,Kenney Chesney -Sherrys living in Paradise ：).mp3,Kenney Chesney - Living in Paradise.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney The Life.mp3,Kenny Chesney The Life.mp3,Kenny Chesney - The Life.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney ~ A Lot Of Things Different.mp3,Kenny Chesney ~ A Lot Of Things Different.mp3,Kenny Chesney - ~ a Lot of Things Different.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\KILLSHOT.mp3,KILLSHOT.mp3,Killshot.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Kingzlee - Recipe ｜ Pressplay.mp3,Kingzlee - Recipe ｜ Pressplay.mp3,Kingzlee - Recipe Pressplay.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Black Diamond.mp3,Kiss Black Diamond.mp3,Kiss Black Diamond.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kiss Deuce lyrics.temp.mp3,Kiss Deuce lyrics.temp.mp3,Kiss Deuce .temp.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kurtis Blow-The Breaks.mp3,Kurtis Blow-The Breaks.mp3,Kurtis Blow - the Breaks.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\LA CIUDAD -.mp3,LA CIUDAD -.mp3,La Ciudad.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\LA TEMPERATURA - TOSTAO X LEYSONG X BUAY PRESS X MAIKI VI ｜ VIDEO OFICIAL.mp3,LA TEMPERATURA - TOSTAO X LEYSONG X BUAY PRESS X MAIKI VI ｜ VIDEO OFICIAL.mp3,La Temperatura - Tostao X Leysong X Buay Press X Maiki VI.mp3,PATH_NOT_FOUND,auto_cleaned,cleaned:1
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\La Traviata： “Libiamo, ne’ lieti calici”.mp3","La Traviata： “Libiamo, ne’ lieti calici”.mp3","La Traviata: - Libiamo, Ne' Lieti Calici.mp3",READY,auto_cleaned,cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000\Last Friday Night.mp3,Last Friday Night.mp3,Last Friday Night.mp3,NO_CHANGE_NEEDED,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000\Laung Laachi Title Song ｜ Mannat Noor ｜ Ammy Virk, Neeru Bajwa,Amberdeep ｜ Latest Punjabi Song 2018.mp3","Laung Laachi Title Song ｜ Mannat Noor ｜ Ammy Virk, Neeru Bajwa,Amberdeep ｜ Latest Punjabi Song 2018.mp3","Laung Laachi - Title Song Mannat Noor Ammy Virk, Neeru Bajwa,amberdeep Latest Punjabi Song 201.mp3",READY,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole🎷 🎶 Jazz Classics 50s 60s 70s.mp3","Legends of Jazz & Soul 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole🎷 🎶 Jazz Classics 50s 60s 70s.mp3","Legends Of - Jazz & Soul Frank Sinatra, Louis Armstrong, Nat King Cole Jazz Classics 50s 60s 70.mp3",READY,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3","Legends of Jazz & Soul 🎷Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3","Legends Of - Jazz & Soul frank Sinatra, Nat King Cole, Louis Armstrong Timeless Classics.mp3",READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\LEMONA - Sometimes ｜ English Version.mp3,LEMONA - Sometimes ｜ English Version.mp3,Lemona - Sometimes.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Leoncavallo Pagliacciï - Vesti La Giubba.mp3,Leoncavallo - Pagliacci： Vesti La Giubba.mp3,Leoncavallo Pagliacci - Vesti La Giubba.mp3,READY,operator_corrected,operator_edit; cleaned:1; path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Country\Let it Go-Zac Brown Band.mp3,Let it Go-Zac Brown Band.mp3,Let It - Go-zac Brown Band.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LET＂S GO-feat. twista lil jon and Trick Daddy.mp3,LET＂S GO-feat. twista lil jon and Trick Daddy.mp3,Lets Go-feat. - Twista Lil Jon and Trick Daddy.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Lil Sammy Ft Tashon Whole Lotta Money.mp3,Lil Sammy Ft Tashon Whole Lotta Money.mp3,Lil Sammy - Ft. Tashon Whole Lotta Money.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lin Que ＂Let It Fall＂.mp3,Lin Que ＂Let It Fall＂.mp3,Lin Que.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Little Walter-Youd Better Watch Yourself.mp3,Little Walter-Youd Better Watch Yourself.mp3,Little Walter-youd - Better Watch Yourself.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL Cool J-Rock The Bells.mp3,LL Cool J-Rock The Bells.mp3,Ll Cool - J-rock the Bells.mp3,READY,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3","Louis Armstrong, Nat King Cole & Frank Sinatra ： Best Old Songs 50s - 70s ｜ Nostalgic Vintage Jazz.mp3","Louis Armstrong, Nat King Cole & Frank Sinatra : Best Old Songs 50s - 70s Nostalgic Vintage Jazz.m",READY,auto_cleaned,cleaned:1
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole, Frank Sinatra 🎷 Timeless Vintage Jazz Hits.mp3","Louis Armstrong, Nat King Cole, Frank Sinatra 🎷 Timeless Vintage Jazz Hits.mp3","Louis Armstrong, - Nat King Cole, Frank Sinatra Timeless Vintage Jazz Hits.mp3",READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Lucenzo And Don Omar Danza Kuduro.mp3,Lucenzo And Don Omar Danza Kuduro.mp3,Lucenzo And - Don Omar Danza Kuduro.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Luchini AKA This Is It.mp3,Luchini AKA This Is It.mp3,Luchini Aka - This is It.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Luciano Pavarotti： Celeste Aida.mp3,Luciano Pavarotti： Celeste Aida.mp3,Luciano Pavarotti - Celeste Aida.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit; cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000_Club\Lycii - Yoko ｜ Diversity Release.mp3,Lycii - Yoko ｜ Diversity Release.mp3,Lycii - Yoko Diversity Release.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Lynyrd Skynyrd-All i can do is write about it.mp3,Lynyrd Skynyrd-All i can do is write about it.mp3,Lynyrd Skynyrd-all - I Can Do is Write About It.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\M.A.R.I.A.M.mp3,M.A.R.I.A.M.mp3,M.a.r.i.a.m.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\M.O.P. - Ante Up w⧸ Lyrics.mp3,M.O.P. - Ante Up w⧸ Lyrics.mp3,M.o.p. - Ante up W.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\M3Deep Cash Cow.mp3,M3Deep Cash Cow.mp3,M3deep Cash Cow.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Club\M83 Midnight City Official video.mp3,M83 Midnight City Official video.mp3,M83 Midnight - City.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Disco\MacArthur Park Donna Summer.mp3,MacArthur Park Donna Summer.mp3,Macarthur Park - Donna Summer.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,Marc Hudson - -「astralive」.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,Marc Hudson - -「starbound Stories」.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,Marc Hudson - -「the Siren」.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Maria Callas sings ＂Casta Diva＂.mp3,Maria Callas sings ＂Casta Diva＂.mp3,Maria Callas Sings.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mark Knopfler⧸Emmylou Harris - If This Is Goodbye.mp3,Mark Knopfler⧸Emmylou Harris - If This Is Goodbye.mp3,Mark Knopfler Emmylou Harris - If This is Goodbye.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,MASTER P SONG ＂MISS MY HOMIES＂ IS A REAL TIMELESS CLASSIC.mp3,Master P - Song is a Real Timeless Classic.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,MC Fioti - Bum Bum Tam Tam ｜ Official Music Video.mp3,MC Fioti - Bum Bum Tam Tam.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,MC Kevinho - Olha a Explosão ｜ Official Music Video.mp3,MC Kevinho - Olha a Explosão.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Me And Your Cigarettes.mp3,Me And Your Cigarettes.mp3,Me And - Your Cigarettes.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\MEHNDI - SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,MEHNDI - SHADAA ｜ Diljit Dosanjh & Neeru Bajwa ｜ Shipra Goyal ｜ 21st June ｜ Punjabi Romantic Song.mp3,Mehndi - Shadaa Diljit Dosanjh & Neeru Bajwa Shipra Goyal 21st June Punjabi Romantic Song.mp,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Mello Buckzz x Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,Mello Buckzz x Dee Money - Grave Diggers ｜ Presented by No More Heroes.mp3,Mello Buckzz X Dee Money - Grave Diggers Presented by No More Heroes.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Mercyful Fate ＂Come to the Sabbath＂.mp3,Mercyful Fate ＂Come to the Sabbath＂.mp3,Mercyful Fate.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metal Daze.mp3,Metal Daze.mp3,Metal Daze.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica-Master Of Puppets (Lyrics).mp3,Metallica-Master Of Puppets (Lyrics).mp3,Metallica - master of Puppets.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： Enter Sandman (Official Music Video).mp3,Metallica： Enter Sandman (Official Music Video).mp3,Metallica - Enter Sandman.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000\Metallica： Nothing Else Matters.mp3,Metallica： Nothing Else Matters.mp3,Metallica - Nothing Else Matters.mp3,READY,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Metallica： One (Official Music Video).mp3,Metallica： One (Official Music Video).mp3,Metallica - One.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MF Doom-Rhymes Like Dimes.mp3,MF Doom-Rhymes Like Dimes.mp3,Mf Doom-rhymes - Like Dimes.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mickey Newbury ： After All These Years.mp3,Mickey Newbury ： After All These Years.mp3,Mickey Newbury - After All These Years.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Midnight Rider ~ Willie Nelson.mp3,Midnight Rider ~ Willie Nelson.mp3,Midnight Rider - ~ Willie Nelson.mp3,READY,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Blues\Mike Bloomfield, Al Kooper & Johnny Winter Its My Own Fault.mp3","Mike Bloomfield, Al Kooper & Johnny Winter Its My Own Fault.mp3","Mike Bloomfield, - Al Kooper & Johnny Winter Its My Own Fault.mp3",READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,Mile Ho Tum - Reprise Version ｜ Neha Kakkar ｜ Tony Kakkar ｜ Fever ｜ Gaurav Jang.mp3,Mile Ho Tum - Reprise Version Neha Kakkar Tony Kakkar Fever Gaurav Jang.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Mind Mirage.mp3,Mind Mirage.mp3,Mind Mirage.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert - Lyin Here.mp3,Miranda Lambert-Lyin Here.mp3,Miranda Lambert - Lyin Here.mp3,READY,operator_corrected,operator_edit; path_resolved
C:\Users\suppo\Downloads\New Music\Top1000_Country\Miranda Lambert-Something That I Like About A Honky Tonk.mp3,Miranda Lambert-Something That I Like About A Honky Tonk.mp3,Miranda Lambert-something - That I Like About a Honky Tonk.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Mizxy Slime - Angel Wings ｜ MizxySlime.com.mp3,Mizxy Slime - Angel Wings ｜ MizxySlime.com.mp3,Mizxy Slime - Angel Wings.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Country\MOCKINGBIRD -Toby Keith and his daughter Krystal.mp3,MOCKINGBIRD -Toby Keith and his daughter Krystal.mp3,Mockingbird - toby - Keith and His Daughter Krystal.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\MOLLY HATCHET-CHARLIE DANIELS Free Bird (Lynyrd Skynyrd cover).mp3,MOLLY HATCHET-CHARLIE DANIELS Free Bird (Lynyrd Skynyrd cover).mp3,Molly Hatchet-charlie - Daniels Free Bird.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Momurda.mp3,Momurda.mp3,Momurda.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\More Trucks Than Cars-Craig Morgan.mp3,More Trucks Than Cars-Craig Morgan.mp3,More Trucks - Than Cars-craig Morgan.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mos Def： Ms Fat Booty - Black On Both Sides.mp3,Mos Def： Ms Fat Booty - Black On Both Sides.mp3,Mos Def Ms Fat Booty - Black on Both Sides.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","Mozart, Ah! vous dirai je maman Twinkle Twinkle, Little Star KV 265.mp3","Mozart, Ah! - Vous Dirai Je Maman Twinkle Twinkle, Little Star Kv 265.mp3",READY,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3","Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3",Mozart Don Giovanni - 527 Act 1.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000_Blues\muddy waters all aboard.mp3,muddy waters all aboard.mp3,Muddy Waters - All Aboard.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ~ My Home Is In The Delta.mp3,Muddy Waters ~ My Home Is In The Delta.mp3,Muddy Waters - ~ My Home is in the Delta.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Muddy Waters ＂Trouble No More＂ 1974.mp3,Muddy Waters ＂Trouble No More＂ 1974.mp3,Muddy Waters 1974.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\My Best Friend~Tim McGraw Lyrics.mp3,My Best Friend~Tim McGraw Lyrics.mp3,Tim Mcgraw - My Best Friend.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000\My Girl.mp3,My Girl.mp3,My Girl.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\My Way.mp3,My Way.mp3,My Way.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Mychael 4.Babilonia.mp3,Mychael 4.Babilonia.mp3,Mychael 4.babilonia.mp3,READY,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000\MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3","MysticBoogie by Bantunani ＂ode to Joy, hymne à la joie New album - Musicalist＂.mp3",Mysticboogie by Bantunani.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Club\N4sty.mp3,N4sty.mp3,N4sty.mp3,NO_CHANGE_NEEDED,auto_cleaned,
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Nat King Cole, Ella Fitzgerald, Frank Sinatra, Dean Martin ｜ Old Jazz Legends.mp3","Nat King Cole, Ella Fitzgerald, Frank Sinatra, Dean Martin ｜ Old Jazz Legends.mp3","Nat King - Cole, Ella Fitzgerald, Frank Sinatra, Dean Martin Old Jazz Legends.mp3",READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Nebula.mp3,Nebula.mp3,Nebula.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Neon Blue ~ The Mavericks.mp3,Neon Blue ~ The Mavericks.mp3,Neon Blue - ~ the Mavericks.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\NICOLUKAS ｜ Bebe$uki ｜ Video Oficial.mp3,NICOLUKAS ｜ Bebe$uki ｜ Video Oficial.mp3,Nicolukas - Bebe$uki.mp3,READY,auto_cleaned,cleaned:1
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\No Vaseline.mp3,No Vaseline.mp3,No Vaseline.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Notorious Thugs.mp3,Notorious Thugs.mp3,Notorious Thugs.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Outlaws Ghost Riders In The Sky.mp3,Outlaws Ghost Riders In The Sky.mp3,Outlaws Ghost - Riders in the Sky.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Over the Mountain.mp3,Over the Mountain.mp3,Over the Mountain.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Ozuna - Se Preparó ｜ Odisea.mp3,Ozuna - Se Preparó ｜ Odisea.mp3,Ozuna - Se Preparó Odisea.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,OZZY OSBOURNE - ＂No More Tears＂ (Official Video).mp3,Ozzy Osbourne.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\PAIN IS LIFE.mp3,PAIN IS LIFE.mp3,Pain is Life.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Passenger ｜ Let Her Go.mp3,Passenger ｜ Let Her Go.mp3,Passenger - Let Her Go.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,Paul Damixie - Hypnotised ｜ Official Visualiser.mp3,Paul Damixie - Hypnotised.mp3,ALREADY_DONE,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Im Done feat. Lee Heart ｜ Official Visualizer.mp3,Paul Damixie - Im Done feat. Lee Heart ｜ Official Visualizer.mp3,Paul Damixie - Im Done Feat. Lee Heart.mp3,PATH_NOT_FOUND,operator_corrected,operator_edit
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie - Secrets ｜ Official Music Video.mp3,Paul Damixie - Secrets ｜ Official Music Video.mp3,Paul Damixie - Secrets.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Paul Damixie x SERE - You Got Me Like ｜ Official Music Video.mp3,Paul Damixie x SERE - You Got Me Like ｜ Official Music Video.mp3,Paul Damixie X Sere - You Got Me Like.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Club\Phat Planet.mp3,Phat Planet.mp3,Phat Planet.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Photo ｜ Singga ft Nikki Kaur ｜ Tru Makers ｜ Latest Punjabi Songs 2019.mp3,Photo ｜ Singga ft Nikki Kaur ｜ Tru Makers ｜ Latest Punjabi Songs 2019.mp3,Photo - Singga ft. Nikki Kaur Tru Makers Latest Punjabi Songs 2019.mp3,READY,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\pizzaboys x SBSTN - Lonely ｜ Official Lyric Video.mp3,pizzaboys x SBSTN - Lonely ｜ Official Lyric Video.mp3,Pizzaboys X Sbstn - Lonely.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000\Por Las Malas.mp3,Por Las Malas.mp3,Por Las Malas.mp3,NO_CHANGE_NEEDED,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - 1589 (Official Video) ｜ Napalm Records.mp3,POWERWOLF - 1589 (Official Video) ｜ Napalm Records.mp3,Powerwolf - 1589.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Blood For Blood (Faoladh) (Official Lyric Video) ｜ Napalm Records.mp3,POWERWOLF - Blood For Blood (Faoladh) (Official Lyric Video) ｜ Napalm Records.mp3,Powerwolf - Blood for Blood.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Cardinal Sin (The Monumental Mass) ｜ Napalm Records.mp3,POWERWOLF - Cardinal Sin (The Monumental Mass) ｜ Napalm Records.mp3,Powerwolf - Cardinal Sin.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Dancing With The Dead (Official Video) ｜ Napalm Records.mp3,POWERWOLF - Dancing With The Dead (Official Video) ｜ Napalm Records.mp3,Powerwolf - Dancing With the Dead.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Demons Are A Girl's Best Friend (The Monumental Mass) ｜ Napalm Records.mp3,POWERWOLF - Demons Are A Girl's Best Friend (The Monumental Mass) ｜ Napalm Records.mp3,Powerwolf - Demons Are a Girl's Best Friend.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Glaubenskraft (The Monumental Mass) ｜ Napalm Records.mp3,POWERWOLF - Glaubenskraft (The Monumental Mass) ｜ Napalm Records.mp3,Powerwolf - Glaubenskraft.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - My Will Be Done (Official Video) ｜ Napalm Records.mp3,POWERWOLF - My Will Be Done (Official Video) ｜ Napalm Records.mp3,Powerwolf - My Will Be Done.mp3,PATH_NOT_FOUND,auto_cleaned,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\POWERWOLF - Venom Of Venus (The Monumental Mass) ｜ Napalm Records.mp3,POWERWOLF - Venom Of Venus (The Monumental Mass) ｜ Napalm Records.mp3,Powerwolf - Venom of Venus.mp3,PATH_NOT_FOUND,auto_cleaned,
