file_path,issue_type,current_name,suggested_name,confidence,recommended_action,notes,priority_score
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Moment Of Truth ⧸ In Memory Of.mp3,NO_CHANGE,Gang Starr - Moment Of Truth ⧸ In Memory Of.mp3,Gang Starr - Moment of Truth ⧸ in Memory Of.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gangsta Gangsta.mp3,NO_PARSE,Gangsta Gangsta.mp3,Gangsta Gangsta.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Garys Gang-keep on dancin.mp3,BAD_SPLIT,Garys Gang-keep on dancin.mp3,Garys Gang-keep - On Dancin.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\George Strait Thats My Kind Of Woman.mp3,BAD_SPLIT,George Strait Thats My Kind Of Woman.mp3,George Strait - Thats My Kind of Woman.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\George strait-The Best day.mp3,BAD_SPLIT,George strait-The Best day.mp3,George Strait-the - Best Day.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghetto Cowboy.mp3,NO_PARSE,Ghetto Cowboy.mp3,Ghetto Cowboy.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghostface Killah： winter warz.mp3,ILLEGAL_CHAR,Ghostface Killah： winter warz.mp3,Ghostface Killah： - Winter Warz.mp3,0.3,RENAME,Parse: fallback_heuristic. Dup risk: none. Group: . proposed name has illegal/problematic Un,2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Fly Away (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,GLORYHAMMER - Fly Away (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Fly Away ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - He Has Returned (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,GLORYHAMMER - He Has Returned (Official Video) ｜ Napalm Records.mp3,Gloryhammer - He Has Returned ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Holy Flaming Hammer Of Unholy Cosmic Frost (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,GLORYHAMMER - Holy Flaming Hammer Of Unholy Cosmic Frost (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Holy Flaming Hammer of Unholy Cosmic Frost ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Hootsforce (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,GLORYHAMMER - Hootsforce (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Hootsforce ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Keeper Of The Celestial Flame Of Abernethy (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,GLORYHAMMER - Keeper Of The Celestial Flame Of Abernethy (Official Video) ｜ Napalm Records.mp3,Gloryhammer - Keeper of the Celestial Flame of Abernethy ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
"C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\GLORYHAMMER - Questlords of Inverness, Ride to the Galactic Fortress! (Live Video) ｜ Napalm Records.mp3",ILLEGAL_CHAR,"GLORYHAMMER - Questlords of Inverness, Ride to the Galactic Fortress! (Live Video) ｜ Napalm Records.mp3","Gloryhammer - Questlords of Inverness, Ride to the Galactic Fortress! ｜ Napalm Records.mp3",1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,ILLEGAL_CHAR,Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,Gluck： Orfeo - Ed Euridice M. Horne.mp3,0.3,RENAME,Parse: fallback_heuristic. Dup risk: none. Group: . proposed name has illegal/problematic Un,2
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Golden Age Jazz Hits 🎶 Nat King Cole, Frank Sinatra, Louis Armstrong, Dean Martin & Ella Fitzgerald.mp3",BAD_SPLIT,"Golden Age Jazz Hits 🎶 Nat King Cole, Frank Sinatra, Louis Armstrong, Dean Martin & Ella Fitzgerald.mp3","Golden Age - Jazz Hits 🎶 Nat King Cole, Frank Sinatra, Louis Armstrong, Dean Martin & Ella Fitzgeral",0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Disco\gonzalez -Havent Stopped Dancing Yet original video 1979.mp3,BAD_SPLIT,gonzalez -Havent Stopped Dancing Yet original video 1979.mp3,Gonzalez -havent - Stopped Dancing yet Original Video 1979.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Good Times - Chic - HQ⧸HD.mp3,NO_CHANGE,Good Times - Chic - HQ⧸HD.mp3,Good Times - Chic - Hq⧸hd.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Grandmaster Melle Mel ＂Beat Street Breakdown＂.mp3,NO_PARSE,Grandmaster Melle Mel ＂Beat Street Breakdown＂.mp3,Grandmaster Melle Mel.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Green Grass and High Tides.mp3,BAD_SPLIT,Green Grass and High Tides.mp3,Green Grass - And High Tides.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\GREG ALLMAN MIDNIGHT RIDER.mp3,BAD_SPLIT,GREG ALLMAN MIDNIGHT RIDER.mp3,Greg Allman - Midnight Rider.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\Guilty in here.mp3,NO_PARSE,Guilty in here.mp3,Guilty in Here.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000\Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,ILLEGAL_CHAR,Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,Guru Randhawa： - High Rated Gabru Official Song ｜ Directorgifty ｜ Bhushan Kumar ｜ T-series.mp3,0.3,RENAME,Parse: fallback_heuristic. Dup risk: none. Group: . proposed name has illegal/problematic Un,2
C:\Users\suppo\Downloads\New Music\Top1000\GuttaTV- Straight Drop.mp3,NO_PARSE,GuttaTV- Straight Drop.mp3,Guttatv- Straight Drop.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Ashes To Ashes (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HAMMER KING - Ashes To Ashes (Official Video) ｜ Napalm Records.mp3,Hammer King - Ashes to Ashes ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Atlantis (Epilogue) (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HAMMER KING - Atlantis (Epilogue) (Official Video) ｜ Napalm Records.mp3,Hammer King - Atlantis ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Awaken The Thunder (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HAMMER KING - Awaken The Thunder (Official Video) ｜ Napalm Records.mp3,Hammer King - Awaken the Thunder ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Invisible King ｜ Napalm Records.mp3,NO_CHANGE,HAMMER KING - Invisible King ｜ Napalm Records.mp3,Hammer King - Invisible King ｜ Napalm Records.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Kingdemonium (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HAMMER KING - Kingdemonium (Official Video) ｜ Napalm Records.mp3,Hammer King - Kingdemonium ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - König und Kaiser (feat. The Tribune) (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HAMMER KING - König und Kaiser (feat. The Tribune) (Official Video) ｜ Napalm Records.mp3,Hammer King - König Und Kaiser (Feat. the Tribune) ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - Pariah Is My Name (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HAMMER KING - Pariah Is My Name (Official Video) ｜ Napalm Records.mp3,Hammer King - Pariah is My Name ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\HAMMER KING - The Devil Will I Do (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HAMMER KING - The Devil Will I Do (Official Video) ｜ Napalm Records.mp3,Hammer King - The Devil Will I Do ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Handel - Xerxes： Ombra Mai Fu.mp3,NO_CHANGE,Handel - Xerxes： Ombra Mai Fu.mp3,Handel - Xerxes： Ombra Mai Fu.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Hangar 18 (2004 Remix).mp3,NO_PARSE,Hangar 18 (2004 Remix).mp3,Hangar 18.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr.-Cajun Baby.mp3,BAD_SPLIT,Hank Williams Jr.-Cajun Baby.mp3,Hank Williams - Jr.-cajun Baby.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000\Hard ｜ Kief Brown ｜ 432Hz.mp3,ILLEGAL_CHAR,Hard ｜ Kief Brown ｜ 432Hz.mp3,Hard ｜ - Kief Brown ｜ 432hz.mp3,0.3,RENAME,Parse: fallback_heuristic. Dup risk: none. Group: . proposed name has illegal/problematic Un,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Harder Than You Think.mp3,BAD_SPLIT,Harder Than You Think.mp3,Harder Than - You Think.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Heart of Texas ~ Billy Joe Shaver with Waylon Jennings.mp3,BAD_SPLIT,Heart of Texas ~ Billy Joe Shaver with Waylon Jennings.mp3,Heart Of - Texas ~ Billy Joe Shaver With Waylon Jennings.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heart Of The City.mp3,BAD_SPLIT,Heart Of The City.mp3,Heart Of - The City.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\Highway 20 ride lyrics.mp3,BAD_SPLIT,Highway 20 ride lyrics.mp3,Highway 20 - Ride Lyrics.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Händel： Harmonious Blacksmith.mp3,NO_PARSE,Händel： Harmonious Blacksmith.mp3,Händel： Harmonious Blacksmith.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Country\I Can Still Make Cheyenne with Lyrics.mp3,BAD_SPLIT,I Can Still Make Cheyenne with Lyrics.mp3,I Can - Still Make Cheyenne With Lyrics.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\I Cant Live Without My Radio.mp3,BAD_SPLIT,I Cant Live Without My Radio.mp3,I Cant - Live Without My Radio.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\I Loved Her First Lyrics.mp3,BAD_SPLIT,I Loved Her First Lyrics.mp3,I Loved - Her First Lyrics.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\ICE T - O.G. Original Gangster ｜ Warner Records.mp3,NO_CHANGE,ICE T - O.G. Original Gangster ｜ Warner Records.mp3,Ice T - O.g. Original Gangster ｜ Warner Records.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice T Colors.mp3,NO_PARSE,Ice T Colors.mp3,Ice T Colors.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice-T- 6 N The Mornin.mp3,BAD_SPLIT,Ice-T- 6 N The Mornin.mp3,Ice-t- 6 - N the Mornin.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice-T- Im Your Pusher.mp3,BAD_SPLIT,Ice-T- Im Your Pusher.mp3,Ice-t- Im - Your Pusher.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Iced Earth-A Question of Heaven.mp3,BAD_SPLIT,Iced Earth-A Question of Heaven.mp3,Iced Earth-a - Question of Heaven.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Iced Earth-Birth Of The Wicked.mp3,BAD_SPLIT,Iced Earth-Birth Of The Wicked.mp3,Iced Earth-birth - Of the Wicked.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Club\IEM Oakland 2016 Aftermovie.mp3,BAD_SPLIT,IEM Oakland 2016 Aftermovie.mp3,Iem Oakland - 2016 Aftermovie.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\IGNEA - Nomad's Luck (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,IGNEA - Nomad's Luck (Official Video) ｜ Napalm Records.mp3,Ignea - Nomad's Luck ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ILLUMISHADE - Cloudreader (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,ILLUMISHADE - Cloudreader (Official Video) ｜ Napalm Records.mp3,Illumishade - Cloudreader ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ILLUMISHADE - ENEMY (Official Music Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,ILLUMISHADE - ENEMY (Official Music Video) ｜ Napalm Records.mp3,Illumishade - Enemy ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ILLUMISHADE - Riptide (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,ILLUMISHADE - Riptide (Official Video) ｜ Napalm Records.mp3,Illumishade - Riptide ｜ Napalm Records.mp3,1.0,RENAME,Parse: standard. Dup risk: none. Group: . proposed name has illegal/problematic Un,4
C:\Users\suppo\Downloads\New Music\Top1000_Country\Im Sorry-Blake Shelton.mp3,NO_PARSE,Im Sorry-Blake Shelton.mp3,Im Sorry-blake Shelton.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Immigrant Song (Remaster).mp3,NO_PARSE,Immigrant Song (Remaster).mp3,Immigrant Song (Remaster).mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Intermezzo from Cavalleria Rusticana, Pietro Mascagni.mp3",BAD_SPLIT,"Intermezzo from Cavalleria Rusticana, Pietro Mascagni.mp3","Intermezzo From - Cavalleria Rusticana, Pietro Mascagni.mp3",0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Introduction to Business Chapter 1.mp3,BAD_SPLIT,Introduction to Business Chapter 1.mp3,Introduction To - Business Chapter 1.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\It Feels so Good.mp3,BAD_SPLIT,It Feels so Good.mp3,It Feels - So Good.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000\J BALVIN x BAD BUNNY - LA CANCIÓN ｜ OASIS.mp3,NO_CHANGE,J BALVIN x BAD BUNNY - LA CANCIÓN ｜ OASIS.mp3,J Balvin X Bad Bunny - La Canción ｜ Oasis.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000\James Vickery - Pressure ｜ LIVE from London - Part 3 ｜ The Old Vinyl Factory.mp3,NO_CHANGE,James Vickery - Pressure ｜ LIVE from London - Part 3 ｜ The Old Vinyl Factory.mp3,James Vickery - Pressure ｜ Live From London - Part 3 ｜ the Old Vinyl Factory.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.temp.mp3",NEAR_DUPLICATE,"Jazz Classics 50s 60s 70s🎶Frank Sinatra, Louis Armstrong, Nat King Cole🎷Warm vintage jazz melodies.temp.mp3","Jazz Classics - 50s 60s 70s🎶frank Sinatra, Louis Armstrong, Nat King Cole🎷warm Vintage Jazz Melodies",0.3,VERIFY,Parse: fallback_heuristic. Dup risk: near_duplicate. Group: G0144. duplicate_risk=near_duplicate,2
C:\Users\suppo\Downloads\New Music\Top1000\Jealous Friend x Katarina - Natural Disaster ｜ Official Lyric Video.mp3,NO_CHANGE,Jealous Friend x Katarina - Natural Disaster ｜ Official Lyric Video.mp3,Jealous Friend X Katarina - Natural Disaster ｜ Official Lyric Video.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Jean Joseph MOURET 1682-1738 Rondeau.mp3,BAD_SPLIT,Jean Joseph MOURET 1682-1738 Rondeau.mp3,Jean Joseph - Mouret 1682-1738 Rondeau.mp3,0.3,VERIFY,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000\Jeep.mp3,NO_PARSE,Jeep.mp3,Jeep.mp3,0.0,HOLD,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Club\Jensation - Donuts ｜ House ｜ NCS - Copyright Free Music.mp3,NO_CHANGE,Jensation - Donuts ｜ House ｜ NCS - Copyright Free Music.mp3,Jensation - Donuts ｜ House ｜ Ncs - Copyright Free Music.mp3,1.0,VERIFY,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
